"species","survival","extinction"
"Miniopterus_fuscus",0.58,0.42
"Miniopterus_gleni",0.99995,5e-05
"Miniopterus_griffithsi",0.996,0.004
"Miniopterus_griveaudi",0.996,0.004
"Miniopterus_inflatus",0.99995,5e-05
"Miniopterus_macrocneme",0.99995,5e-05
"Miniopterus_maghrebensis",0.996,0.004
"Miniopterus_magnater",0.99995,5e-05
"Miniopterus_mahafaliensis",0.99995,5e-05
"Miniopterus_majori",0.99995,5e-05
"Miniopterus_manavi",0.99995,5e-05
"Miniopterus_medius",0.99995,5e-05
"Miniopterus_minor",0.996,0.004
"Miniopterus_mossambicus",0.996,0.004
"Miniopterus_natalensis",0.99995,5e-05
"Miniopterus_newtoni",0.996,0.004
"Miniopterus_oceanensis",0.996,0.004
"Miniopterus_orianae",0.996,0.004
"Miniopterus_pallidus",0.996,0.004
"Miniopterus_paululus",0.996,0.004
"Miniopterus_petersoni",0.996,0.004
"Miniopterus_pusillus",0.99995,5e-05
"Miniopterus_robustior",0.58,0.42
"Miniopterus_schreibersii",0.996,0.004
"Miniopterus_shortridgei",0.996,0.004
"Miniopterus_sororculus",0.99995,5e-05
"Miniopterus_tristis",0.99995,5e-05
"Miopithecus_ogouensis",0.996,0.004
"Miopithecus_talapoin",0.95,0.05
"Mirimiri_acrodonta",0.03,0.97
"Mirounga_angustirostris",0.99995,5e-05
"Mirounga_leonina",0.99995,5e-05
"Mirza_coquereli",0.58,0.42
"Mirza_zaza",0.58,0.42
"Mirzamys_louiseae",0.99995,5e-05
"Mirzamys_norahae",0.996,0.004
"Mogera_etigo",0.58,0.42
"Mogera_imaizumii",0.99995,5e-05
"Mogera_insularis",0.99995,5e-05
"Mogera_kanoana",0.996,0.004
"Mogera_latouchei",0.996,0.004
"Mogera_tokudae",0.996,0.004
"Mogera_uchidai",0.95,0.05
"Mogera_wogura",0.99995,5e-05
"Molossops_neglectus",0.996,0.004
"Molossops_temminckii",0.99995,5e-05
"Molossus_alvarezi",0.996,0.004
"Molossus_aztecus",0.99995,5e-05
"Molossus_coibensis",0.99995,5e-05
"Molossus_currentium",0.99995,5e-05
"Molossus_molossus",0.99995,5e-05
"Molossus_pretiosus",0.99995,5e-05
"Molossus_rufus",0.99995,5e-05
"Molossus_sinaloae",0.99995,5e-05
"Molossus_trinitatus",0.996,0.004
"Molossus_tropidorhynchus",0.996,0.004
"Monachus_monachus",0.58,0.42
"Monodelphis_adusta",0.99995,5e-05
"Monodelphis_americana",0.99995,5e-05
"Monodelphis_arlindoi",0.996,0.004
"Monodelphis_brevicaudata",0.99995,5e-05
"Monodelphis_dimidiata",0.99995,5e-05
"Monodelphis_domestica",0.99995,5e-05
"Monodelphis_emiliae",0.99995,5e-05
"Monodelphis_gardneri",0.996,0.004
"Monodelphis_glirina",0.99995,5e-05
"Monodelphis_handleyi",0.996,0.004
"Monodelphis_iheringi",0.996,0.004
"Monodelphis_kunsi",0.99995,5e-05
"Monodelphis_osgoodi",0.99995,5e-05
"Monodelphis_palliolata",0.99995,5e-05
"Monodelphis_peruviana",0.99995,5e-05
"Monodelphis_pinocchio",0.996,0.004
"Monodelphis_reigi",0.95,0.05
"Monodelphis_ronaldi",0.99995,5e-05
"Monodelphis_saci",0.996,0.004
"Monodelphis_sanctaerosae",0.996,0.004
"Monodelphis_scalops",0.99995,5e-05
"Monodelphis_touan",0.996,0.004
"Monodelphis_unistriata",0.03,0.97
"Monodon_monoceros",0.99995,5e-05
"Monophyllus_plethodon",0.99995,5e-05
"Monophyllus_redmani",0.99995,5e-05
"Monticolomys_koopmani",0.99995,5e-05
"Mops_bakarii",0.996,0.004
"Mops_brachypterus",0.99995,5e-05
"Mops_condylurus",0.99995,5e-05
"Mops_congicus",0.99995,5e-05
"Mops_demonstrator",0.99995,5e-05
"Mops_leonis",0.996,0.004
"Mops_leucostigma",0.99995,5e-05
"Mops_midas",0.99995,5e-05
"Mops_mops",0.996,0.004
"Mops_nanulus",0.99995,5e-05
"Mops_niangarae",0.996,0.004
"Mops_niveiventer",0.99995,5e-05
"Mops_petersoni",0.996,0.004
"Mops_sarasinorum",0.996,0.004
"Mops_spurrelli",0.99995,5e-05
"Mops_thersites",0.99995,5e-05
"Mops_trevori",0.996,0.004
"Mormoops_blainvillei",0.99995,5e-05
"Mormoops_megalophylla",0.99995,5e-05
"Mormopterus_acetabulosus",0.58,0.42
"Mormopterus_beccarii",0.99995,5e-05
"Mormopterus_cobourgianus",0.99995,5e-05
"Mormopterus_doriae",0.996,0.004
"Mormopterus_eleryi",0.996,0.004
"Mormopterus_francoismoutoui",0.99995,5e-05
"Mormopterus_halli",0.996,0.004
"Mormopterus_jugularis",0.99995,5e-05
"Mormopterus_kalinowskii",0.99995,5e-05
"Mormopterus_kitcheneri",0.99995,5e-05
"Mormopterus_loriae",0.996,0.004
"Mormopterus_lumsdenae",0.99995,5e-05
"Mormopterus_minutus",0.95,0.05
"Mormopterus_norfolkensis",0.95,0.05
"Mormopterus_petersi",0.99995,5e-05
"Mormopterus_phrudus",0.95,0.05
"Mormopterus_planiceps",0.99995,5e-05
"Mormopterus_ridei",0.99995,5e-05
"Moschiola_indica",0.99995,5e-05
"Moschiola_kathygre",0.99995,5e-05
"Moschiola_meminna",0.99995,5e-05
"Moschus_anhuiensis",0.58,0.42
"Moschus_berezovskii",0.58,0.42
"Moschus_chrysogaster",0.58,0.42
"Moschus_cupreus",0.58,0.42
"Moschus_fuscus",0.58,0.42
"Moschus_leucogaster",0.58,0.42
"Moschus_moschiferus",0.95,0.05
"Mosia_nigrescens",0.99995,5e-05
"Mungos_gambianus",0.99995,5e-05
"Mungos_mungo",0.99995,5e-05
"Mungotictis_decemlineata",0.58,0.42
"Mungotictis_lineata",0.996,0.004
"Muntiacus_atherodes",0.996,0.004
"Muntiacus_crinifrons",0.95,0.05
"Muntiacus_feae",0.996,0.004
"Muntiacus_gongshanensis",0.996,0.004
"Muntiacus_montanus",0.996,0.004
"Muntiacus_muntjak",0.99995,5e-05
"Muntiacus_puhoatensis",0.996,0.004
"Muntiacus_putaoensis",0.996,0.004
"Muntiacus_reevesi",0.99995,5e-05
"Muntiacus_rooseveltorum",0.996,0.004
"Muntiacus_truongsonensis",0.996,0.004
"Muntiacus_vaginalis",0.99995,5e-05
"Muntiacus_vuquangensis",0.03,0.97
"Murexia_habbema",0.99995,5e-05
"Murexia_longicaudata",0.99995,5e-05
"Murexia_melanurus",0.99995,5e-05
"Murexia_naso",0.99995,5e-05
"Murexia_rothschildi",0.996,0.004
"Murina_aenea",0.95,0.05
"Murina_annamitica",0.996,0.004
"Murina_aurata",0.99995,5e-05
"Murina_balaensis",0.03,0.97
"Murina_beelzebub",0.996,0.004
"Murina_bicolor",0.99995,5e-05
"Murina_chrysochaetes",0.996,0.004
"Murina_cineracea",0.996,0.004
"Murina_cyclotis",0.99995,5e-05
"Murina_eleryi",0.996,0.004
"Murina_fanjingshanensis",0.996,0.004
"Murina_feae",0.996,0.004
"Murina_fionae",0.996,0.004
"Murina_florium",0.99995,5e-05
"Murina_fusca",0.996,0.004
"Murina_gracilis",0.99995,5e-05
"Murina_guilleni",0.996,0.004
"Murina_harpioloides",0.996,0.004
"Murina_harrisoni",0.99995,5e-05
"Murina_hilgendorfi",0.99995,5e-05
"Murina_huttoni",0.99995,5e-05
"Murina_jaintiana",0.996,0.004
"Murina_kontumensis",0.996,0.004
"Murina_leucogaster",0.99995,5e-05
"Murina_loreliae",0.996,0.004
"Murina_peninsularis",0.996,0.004
"Murina_pluvialis",0.996,0.004
"Murina_puta",0.99995,5e-05
"Murina_recondita",0.99995,5e-05
"Murina_rozendaali",0.95,0.05
"Murina_ryukyuana",0.58,0.42
"Murina_shuipuensis",0.996,0.004
"Murina_suilla",0.99995,5e-05
"Murina_tenebrosa",0.03,0.97
"Murina_tiensa",0.996,0.004
"Murina_tubinaris",0.996,0.004
"Murina_ussuriensis",0.99995,5e-05
"Murina_walstoni",0.996,0.004
"Mus_baoulei",0.99995,5e-05
"Mus_booduga",0.99995,5e-05
"Mus_bufo",0.99995,5e-05
"Mus_callewaerti",0.996,0.004
"Mus_caroli",0.99995,5e-05
"Mus_cervicolor",0.99995,5e-05
"Mus_cookii",0.99995,5e-05
"Mus_crociduroides",0.996,0.004
"Mus_cypriacus",0.99995,5e-05
"Mus_famulus",0.58,0.42
"Mus_fernandoni",0.58,0.42
"Mus_fragilicauda",0.99995,5e-05
"Mus_goundae",0.996,0.004
"Mus_haussa",0.99995,5e-05
"Mus_imberbis",0.99995,5e-05
"Mus_indutus",0.99995,5e-05
"Mus_lepidoides",0.996,0.004
"Mus_macedonicus",0.99995,5e-05
"Mus_mahomet",0.99995,5e-05
"Mus_mattheyi",0.99995,5e-05
"Mus_mayori",0.95,0.05
"Mus_minutoides",0.99995,5e-05
"Mus_musculoides",0.99995,5e-05
"Mus_musculus",0.99995,5e-05
"Mus_neavei",0.996,0.004
"Mus_nitidulus",0.996,0.004
"Mus_orangiae",0.996,0.004
"Mus_oubanguii",0.996,0.004
"Mus_pahari",0.99995,5e-05
"Mus_phillipsi",0.99995,5e-05
"Mus_platythrix",0.99995,5e-05
"Mus_saxicola",0.99995,5e-05
"Mus_setulosus",0.99995,5e-05
"Mus_setzeri",0.99995,5e-05
"Mus_shortridgei",0.99995,5e-05
"Mus_sorella",0.99995,5e-05
"Mus_spicilegus",0.99995,5e-05
"Mus_spretus",0.99995,5e-05
"Mus_tenellus",0.99995,5e-05
"Mus_terricolor",0.99995,5e-05
"Mus_triton",0.99995,5e-05
"Mus_vulcani",0.99995,5e-05
"Muscardinus_avellanarius",0.99995,5e-05
"Musonycteris_harrisoni",0.95,0.05
"Musseromys_anacuao",0.996,0.004
"Musseromys_beneficus",0.996,0.004
"Musseromys_gulantang",0.996,0.004
"Musseromys_inopinatus",0.996,0.004
"Mustela_africana",0.99995,5e-05
"Mustela_altaica",0.996,0.004
"Mustela_erminea",0.99995,5e-05
"Mustela_eversmanii",0.99995,5e-05
"Mustela_felipei",0.95,0.05
"Mustela_frenata",0.99995,5e-05
"Mustela_itatsi",0.996,0.004
"Mustela_kathiah",0.99995,5e-05
"Mustela_lutreola",0.03,0.97
"Mustela_lutreolina",0.99995,5e-05
"Mustela_nigripes",0.58,0.42
"Mustela_nivalis",0.99995,5e-05
"Mustela_nudipes",0.99995,5e-05
"Mustela_putorius",0.99995,5e-05
"Mustela_sibirica",0.99995,5e-05
"Mustela_strigidorsa",0.99995,5e-05
"Mustela_subpalmata",0.99995,5e-05
"Mydaus_javanensis",0.99995,5e-05
"Mydaus_marchei",0.99995,5e-05
"Mylomys_dybowskii",0.99995,5e-05
"Mylomys_rex",0.996,0.004
"Myocastor_coypus",0.99995,5e-05
"Myodes_californicus",0.99995,5e-05
"Myodes_centralis",0.99995,5e-05
"Myodes_gapperi",0.99995,5e-05
"Myodes_glareolus",0.99995,5e-05
"Myodes_macrotis",0.99995,5e-05
"Myodes_rutilus",0.99995,5e-05
"Myoictis_leucura",0.996,0.004
"Myoictis_melas",0.99995,5e-05
"Myoictis_wallacei",0.99995,5e-05
"Myoictis_wavicus",0.996,0.004
"Myomimus_personatus",0.996,0.004
"Myomimus_roachi",0.95,0.05
"Myomimus_setzeri",0.996,0.004
"Myomyscus_angolensis",0.99995,5e-05
"Myomyscus_brockmani",0.99995,5e-05
"Myomyscus_verreauxii",0.99995,5e-05
"Myomyscus_yemeni",0.996,0.004
"Myonycteris_angolensis",0.99995,5e-05
"Myonycteris_brachycephala",0.58,0.42
"Myonycteris_leptodon",0.99995,5e-05
"Myonycteris_relicta",0.99995,5e-05
"Myonycteris_torquata",0.99995,5e-05
"Myoprocta_acouchy",0.99995,5e-05
"Myoprocta_pratti",0.99995,5e-05
"Myopterus_daubentonii",0.996,0.004
"Myopterus_whitleyi",0.99995,5e-05
"Myopus_schisticolor",0.99995,5e-05
"Myosciurus_pumilio",0.99995,5e-05
"Myosorex_babaulti",0.99995,5e-05
"Myosorex_blarina",0.58,0.42
"Myosorex_bururiensis",0.95,0.05
"Myosorex_cafer",0.99995,5e-05
"Myosorex_eisentrauti",0.03,0.97
"Myosorex_geata",0.58,0.42
"Myosorex_gnoskei",0.58,0.42
"Myosorex_jejei",0.95,0.05
"Myosorex_kabogoensis",0.996,0.004
"Myosorex_kihaulei",0.58,0.42
"Myosorex_longicaudatus",0.95,0.05
"Myosorex_meesteri",0.996,0.004
"Myosorex_okuensis",0.95,0.05
"Myosorex_rumpii",0.58,0.42
"Myosorex_schalleri",0.996,0.004
"Myosorex_sclateri",0.996,0.004
"Myosorex_tenuis",0.996,0.004
"Myosorex_varius",0.99995,5e-05
"Myosorex_zinki",0.99995,5e-05
"Myospalax_armandii",0.996,0.004
"Myospalax_aspalax",0.99995,5e-05
"Myospalax_epsilanus",0.996,0.004
"Myospalax_myospalax",0.99995,5e-05
"Myospalax_psilurus",0.99995,5e-05
"Myotis_abei",0.996,0.004
"Myotis_adversus",0.99995,5e-05
"Myotis_aelleni",0.996,0.004
"Myotis_albescens",0.99995,5e-05
"Myotis_alcathoe",0.996,0.004
"Myotis_altarium",0.99995,5e-05
"Myotis_anjouanensis",0.996,0.004
"Myotis_annamiticus",0.996,0.004
"Myotis_annatessae",0.996,0.004
"Myotis_annectans",0.99995,5e-05
"Myotis_atacamensis",0.58,0.42
"Myotis_ater",0.99995,5e-05
"Myotis_attenboroughi",0.996,0.004
"Myotis_aurascens",0.99995,5e-05
"Myotis_auriculus",0.99995,5e-05
"Myotis_australis",0.996,0.004
"Myotis_austroriparius",0.99995,5e-05
"Myotis_badius",0.996,0.004
"Myotis_bartelsi",0.996,0.004
"Myotis_bechsteinii",0.996,0.004
"Myotis_blythii",0.99995,5e-05
"Myotis_bocagii",0.99995,5e-05
"Myotis_bombinus",0.996,0.004
"Myotis_borneoensis",0.996,0.004
"Myotis_brandtii",0.99995,5e-05
"Myotis_browni",0.996,0.004
"Myotis_bucharensis",0.996,0.004
"Myotis_californicus",0.99995,5e-05
"Myotis_capaccinii",0.95,0.05
"Myotis_caucensis",0.996,0.004
"Myotis_chiloensis",0.99995,5e-05
"Myotis_chinensis",0.99995,5e-05
"Myotis_ciliolabrum",0.99995,5e-05
"Myotis_clydejonesi",0.996,0.004
"Myotis_cobanensis",0.996,0.004
"Myotis_csorbai",0.996,0.004
"Myotis_dasycneme",0.996,0.004
"Myotis_daubentonii",0.99995,5e-05
"Myotis_davidii",0.99995,5e-05
"Myotis_dieteri",0.996,0.004
"Myotis_diminutus",0.996,0.004
"Myotis_dinellii",0.99995,5e-05
"Myotis_dominicensis",0.95,0.05
"Myotis_elegans",0.99995,5e-05
"Myotis_emarginatus",0.99995,5e-05
"Myotis_escalerai",0.99995,5e-05
"Myotis_evotis",0.99995,5e-05
"Myotis_federatus",0.996,0.004
"Myotis_fimbriatus",0.99995,5e-05
"Myotis_findleyi",0.58,0.42
"Myotis_flavus",0.996,0.004
"Myotis_formosus",0.99995,5e-05
"Myotis_fortidens",0.99995,5e-05
"Myotis_frater",0.996,0.004
"Myotis_gomantongensis",0.99995,5e-05
"Myotis_goudoti",0.99995,5e-05
"Myotis_grisescens",0.95,0.05
"Myotis_handleyi",0.996,0.004
"Myotis_hasseltii",0.99995,5e-05
"Myotis_hermani",0.996,0.004
"Myotis_horsfieldii",0.99995,5e-05
"Myotis_hosonoi",0.996,0.004
"Myotis_hyrcanicus",0.996,0.004
"Myotis_ikonnikovi",0.99995,5e-05
"Myotis_indochinensis",0.996,0.004
"Myotis_insularum",0.996,0.004
"Myotis_izecksohni",0.996,0.004
"Myotis_keaysi",0.99995,5e-05
"Myotis_keenii",0.99995,5e-05
"Myotis_laniger",0.99995,5e-05
"Myotis_lavali",0.99995,5e-05
"Myotis_leibii",0.58,0.42
"Myotis_levis",0.99995,5e-05
"Myotis_longipes",0.996,0.004
"Myotis_lucifugus",0.58,0.42
"Myotis_macrodactylus",0.99995,5e-05
"Myotis_macropus",0.99995,5e-05
"Myotis_macrotarsus",0.99995,5e-05
"Myotis_martiniquensis",0.996,0.004
"Myotis_melanorhinus",0.99995,5e-05
"Myotis_midastactus",0.996,0.004
"Myotis_moluccarum",0.99995,5e-05
"Myotis_montivagus",0.99995,5e-05
"Myotis_morrisi",0.996,0.004
"Myotis_muricola",0.99995,5e-05
"Myotis_myotis",0.99995,5e-05
"Myotis_mystacinus",0.99995,5e-05
"Myotis_nattereri",0.99995,5e-05
"Myotis_nesopolus",0.99995,5e-05
"Myotis_nigricans",0.99995,5e-05
"Myotis_nipalensis",0.99995,5e-05
"Myotis_nyctor",0.95,0.05
"Myotis_occultus",0.99995,5e-05
"Myotis_oreias",0.996,0.004
"Myotis_oxygnathus",0.996,0.004
"Myotis_oxyotus",0.99995,5e-05
"Myotis_ozensis",0.996,0.004
"Myotis_peninsularis",0.58,0.42
"Myotis_pequinius",0.99995,5e-05
"Myotis_petax",0.996,0.004
"Myotis_peytoni",0.996,0.004
"Myotis_phanluongi",0.996,0.004
"Myotis_pilosatibialis",0.996,0.004
"Myotis_pilosus",0.95,0.05
"Myotis_planiceps",0.58,0.42
"Myotis_pruinosus",0.58,0.42
"Myotis_punicus",0.996,0.004
"Myotis_ridleyi",0.996,0.004
"Myotis_riparius",0.99995,5e-05
"Myotis_rosseti",0.99995,5e-05
"Myotis_ruber",0.996,0.004
"Myotis_rufoniger",0.996,0.004
"Myotis_rufopictus",0.996,0.004
"Myotis_schaubi",0.996,0.004
"Myotis_scotti",0.95,0.05
"Myotis_secundus",0.99995,5e-05
"Myotis_septentrionalis",0.996,0.004
"Myotis_sibiricus",0.996,0.004
"Myotis_sicarius",0.95,0.05
"Myotis_siligorensis",0.99995,5e-05
"Myotis_simus",0.996,0.004
"Myotis_sodalis",0.996,0.004
"Myotis_soror",0.996,0.004
"Myotis_stalkeri",0.996,0.004
"Myotis_thysanodes",0.99995,5e-05
"Myotis_tricolor",0.99995,5e-05
"Myotis_velifer",0.99995,5e-05
"Myotis_vivesi",0.95,0.05
"Myotis_volans",0.99995,5e-05
"Myotis_weberi",0.996,0.004
"Myotis_welwitschii",0.99995,5e-05
"Myotis_yanbarensis",0.03,0.97
"Myotis_yesoensis",0.996,0.004
"Myotis_yumanensis",0.99995,5e-05
"Myrmecobius_fasciatus",0.58,0.42
"Myrmecophaga_tridactyla",0.95,0.05
"Mysateles_garridoi",0.996,0.004
"Mysateles_prehensilis",0.996,0.004
"Mystacina_robusta",0.03,0.97
"Mystacina_tuberculata",0.95,0.05
"Mystromys_albicaudatus",0.95,0.05
"Myzopoda_aurita",0.99995,5e-05
"Myzopoda_schliemanni",0.99995,5e-05
"Nandinia_binotata",0.99995,5e-05
"Nanger_dama",0.03,0.97
"Nanger_granti",0.99995,5e-05
"Nanger_notatus",0.996,0.004
"Nanger_petersii",0.996,0.004
"Nanger_soemmerringii",0.95,0.05
"Nannosciurus_melanotis",0.99995,5e-05
"Nannospalax_ehrenbergi",0.996,0.004
"Nannospalax_leucodon",0.996,0.004
"Nannospalax_xanthodon",0.996,0.004
"Nanonycteris_veldkampii",0.99995,5e-05
"Napaeozapus_abietorum",0.996,0.004
"Napaeozapus_insignis",0.99995,5e-05
"Nasalis_larvatus",0.58,0.42
"Nasua_narica",0.99995,5e-05
"Nasua_nasua",0.99995,5e-05
"Nasuella_meridensis",0.58,0.42
"Nasuella_olivacea",0.996,0.004
"Natalus_espiritosantensis",0.996,0.004
"Natalus_jamaicensis",0.03,0.97
"Natalus_major",0.996,0.004
"Natalus_mexicanus",0.99995,5e-05
"Natalus_primus",0.95,0.05
"Natalus_saturatus",0.996,0.004
"Natalus_stramineus",0.99995,5e-05
"Natalus_tumidirostris",0.99995,5e-05
"Neacomys_amoenus",0.996,0.004
"Neacomys_dubosti",0.99995,5e-05
"Neacomys_guianae",0.99995,5e-05
"Neacomys_minutus",0.99995,5e-05
"Neacomys_musseri",0.99995,5e-05
"Neacomys_paracou",0.99995,5e-05
"Neacomys_pictus",0.996,0.004
"Neacomys_spinosus",0.99995,5e-05
"Neacomys_tenuipes",0.99995,5e-05
"Neacomys_vargasllosai",0.996,0.004
"Neamblysomus_gunningi",0.58,0.42
"Neamblysomus_julianae",0.58,0.42
"Necromys_amoenus",0.99995,5e-05
"Necromys_lactens",0.99995,5e-05
"Necromys_lasiurus",0.99995,5e-05
"Necromys_lenguarum",0.99995,5e-05
"Necromys_lilloi",0.996,0.004
"Necromys_obscurus",0.99995,5e-05
"Necromys_punctulatus",0.996,0.004
"Necromys_urichi",0.99995,5e-05
"Nectogale_elegans",0.99995,5e-05
"Nectomys_apicalis",0.99995,5e-05
"Nectomys_magdalenae",0.996,0.004
"Nectomys_palmipes",0.99995,5e-05
"Nectomys_rattus",0.99995,5e-05
"Nectomys_saturatus",0.996,0.004
"Nectomys_squamipes",0.99995,5e-05
"Nelsonia_goldmani",0.58,0.42
"Nelsonia_neotomodon",0.99995,5e-05
"Nemorhaedus_baileyi",0.95,0.05
"Nemorhaedus_caudatus",0.95,0.05
"Nemorhaedus_evansi",0.996,0.004
"Nemorhaedus_goral",0.996,0.004
"Nemorhaedus_griseus",0.95,0.05
"Nemorhaedus_hodgsoni",0.996,0.004
"Neodon_clarkei",0.99995,5e-05
"Neodon_forresti",0.996,0.004
"Neodon_fuscus",0.99995,5e-05
"Neodon_irene",0.99995,5e-05
"Neodon_leucurus",0.99995,5e-05
"Neodon_linzhiensis",0.996,0.004
"Neodon_medogensis",0.996,0.004
"Neodon_nyalamensis",0.996,0.004
"Neodon_sikimensis",0.99995,5e-05
"Neofelis_diardi",0.95,0.05
"Neofelis_nebulosa",0.95,0.05
"Neofiber_alleni",0.99995,5e-05
"Neohylomys_hainanensis",0.58,0.42
"Neomicroxus_bogotensis",0.99995,5e-05
"Neomicroxus_latebricola",0.58,0.42
"Neomonachus_schauinslandi",0.58,0.42
"Neomys_anomalus",0.99995,5e-05
"Neomys_fodiens",0.99995,5e-05
"Neomys_milleri",0.996,0.004
"Neomys_teres",0.99995,5e-05
"Neonycteris_pusilla",0.996,0.004
"Neophascogale_lorentzii",0.99995,5e-05
"Neophoca_cinerea",0.58,0.42
"Neophocaena_asiaeorientalis",0.58,0.42
"Neophocaena_phocaenoides",0.95,0.05
"Neoplatymops_mattogrossensis",0.99995,5e-05
"Neopteryx_frosti",0.58,0.42
"Neoromicia_brunnea",0.996,0.004
"Neoromicia_capensis",0.99995,5e-05
"Neoromicia_flavescens",0.996,0.004
"Neoromicia_grandidieri",0.996,0.004
"Neoromicia_guineensis",0.99995,5e-05
"Neoromicia_helios",0.996,0.004
"Neoromicia_isabella",0.996,0.004
"Neoromicia_malagasyensis",0.95,0.05
"Neoromicia_matroka",0.99995,5e-05
"Neoromicia_melckorum",0.996,0.004
"Neoromicia_nana",0.99995,5e-05
"Neoromicia_rendalli",0.99995,5e-05
"Neoromicia_robertsi",0.996,0.004
"Neoromicia_roseveari",0.58,0.42
"Neoromicia_somalica",0.99995,5e-05
"Neoromicia_stanleyi",0.996,0.004
"Neoromicia_tenuipinnis",0.99995,5e-05
"Neoromicia_zuluensis",0.99995,5e-05
"Neotamias_alpinus",0.99995,5e-05
"Neotamias_amoenus",0.99995,5e-05
"Neotamias_bulleri",0.95,0.05
"Neotamias_canipes",0.99995,5e-05
"Neotamias_cinereicollis",0.99995,5e-05
"Neotamias_dorsalis",0.99995,5e-05
"Neotamias_durangae",0.99995,5e-05
"Neotamias_merriami",0.99995,5e-05
"Neotamias_minimus",0.99995,5e-05
"Neotamias_obscurus",0.99995,5e-05
"Neotamias_ochrogenys",0.99995,5e-05
"Neotamias_palmeri",0.58,0.42
"Neotamias_panamintinus",0.99995,5e-05
"Neotamias_quadrimaculatus",0.99995,5e-05
"Neotamias_quadrivittatus",0.99995,5e-05
"Neotamias_ruficaudus",0.99995,5e-05
"Neotamias_rufus",0.99995,5e-05
"Neotamias_senex",0.99995,5e-05
"Neotamias_siskiyou",0.99995,5e-05
"Neotamias_sonomae",0.99995,5e-05
"Neotamias_speciosus",0.99995,5e-05
"Neotamias_townsendii",0.99995,5e-05
"Neotamias_umbrinus",0.99995,5e-05
"Neotetracus_sinensis",0.99995,5e-05
"Neotoma_albigula",0.99995,5e-05
"Neotoma_angustapalata",0.58,0.42
"Neotoma_anthonyi",0.996,0.004
"Neotoma_bryanti",0.99995,5e-05
"Neotoma_bunkeri",0.996,0.004
"Neotoma_chrysomelas",0.99995,5e-05
"Neotoma_cinerea",0.99995,5e-05
"Neotoma_devia",0.99995,5e-05
"Neotoma_ferruginea",0.996,0.004
"Neotoma_floridana",0.99995,5e-05
"Neotoma_fuscipes",0.99995,5e-05
"Neotoma_goldmani",0.99995,5e-05
"Neotoma_insularis",0.996,0.004
"Neotoma_lepida",0.99995,5e-05
"Neotoma_leucodon",0.99995,5e-05
"Neotoma_macrotis",0.99995,5e-05
"Neotoma_magister",0.996,0.004
"Neotoma_martinensis",0.996,0.004
"Neotoma_melanura",0.996,0.004
"Neotoma_mexicana",0.99995,5e-05
"Neotoma_micropus",0.99995,5e-05
"Neotoma_nelsoni",0.03,0.97
"Neotoma_palatina",0.95,0.05
"Neotoma_phenax",0.99995,5e-05
"Neotoma_picta",0.996,0.004
"Neotoma_stephensi",0.99995,5e-05
"Neotomodon_alstoni",0.99995,5e-05
"Neotomys_ebriosus",0.99995,5e-05
"Neotragus_batesi",0.99995,5e-05
"Neotragus_moschatus",0.99995,5e-05
"Neotragus_pygmaeus",0.99995,5e-05
"Neovison_vison",0.99995,5e-05
"Nephelomys_albigularis",0.99995,5e-05
"Nephelomys_auriventer",0.99995,5e-05
"Nephelomys_caracolus",0.99995,5e-05
"Nephelomys_childi",0.996,0.004
"Nephelomys_devius",0.99995,5e-05
"Nephelomys_keaysi",0.99995,5e-05
"Nephelomys_levipes",0.99995,5e-05
"Nephelomys_maculiventer",0.996,0.004
"Nephelomys_meridensis",0.99995,5e-05
"Nephelomys_moerex",0.996,0.004
"Nephelomys_nimbosus",0.996,0.004
"Nephelomys_pectoralis",0.996,0.004
"Nephelomys_pirrensis",0.996,0.004
"Nesogale_dobsoni",0.99995,5e-05
"Nesogale_talazaci",0.99995,5e-05
"Nesokia_bunnii",0.58,0.42
"Nesokia_indica",0.99995,5e-05
"Nesolagus_netscheri",0.996,0.004
"Nesolagus_timminsi",0.58,0.42
"Nesomys_audeberti",0.99995,5e-05
"Nesomys_lambertoni",0.58,0.42
"Nesomys_rufus",0.99995,5e-05
"Nesoromys_ceramicus",0.58,0.42
"Nesoryzomys_fernandinae",0.95,0.05
"Nesoryzomys_narboroughi",0.95,0.05
"Nesoryzomys_swarthi",0.95,0.05
"Neurotrichus_gibbsii",0.99995,5e-05
"Neusticomys_ferreirai",0.996,0.004
"Neusticomys_monticolus",0.99995,5e-05
"Neusticomys_mussoi",0.95,0.05
"Neusticomys_oyapocki",0.996,0.004
"Neusticomys_peruviensis",0.99995,5e-05
"Neusticomys_venezuelae",0.95,0.05
"Neusticomys_vossi",0.996,0.004
"Nilgiritragus_hylocrius",0.58,0.42
"Nilopegamys_plumbeus",0.03,0.97
"Ningaui_ridei",0.99995,5e-05
"Ningaui_timealeyi",0.99995,5e-05
"Ningaui_yvonneae",0.99995,5e-05
"Niumbaha_superba",0.99995,5e-05
"Niviventer_andersoni",0.99995,5e-05
"Niviventer_brahma",0.99995,5e-05
"Niviventer_bukit",0.996,0.004
"Niviventer_cameroni",0.95,0.05
"Niviventer_confucianus",0.99995,5e-05
"Niviventer_coninga",0.99995,5e-05
"Niviventer_cremoriventer",0.99995,5e-05
"Niviventer_culturatus",0.99995,5e-05
"Niviventer_eha",0.99995,5e-05
"Niviventer_excelsior",0.99995,5e-05
"Niviventer_fraternus",0.99995,5e-05
"Niviventer_fulvescens",0.99995,5e-05
