"species","survival","extinction"
"Millardia_meltada",0.9995,5e-04
"Mimetillus_moloneyi",0.9995,5e-04
"Mimon_bennettii",0.9995,5e-04
"Mimon_cozumelae",0.9995,5e-04
"Mindomys_hammondi",0.004,0.996
"Miniopterus_aelleni",0.9995,5e-04
"Miniopterus_africanus",0.9995,5e-04
"Miniopterus_ambohitrensis",0.9995,5e-04
"Miniopterus_arenarius",0.98,0.02
"Miniopterus_australis",0.9995,5e-04
"Miniopterus_bassanii",0.98,0.02
"Miniopterus_blepotis",0.98,0.02
"Miniopterus_brachytragos",0.9995,5e-04
"Miniopterus_egeri",0.9995,5e-04
"Miniopterus_fraterculus",0.9995,5e-04
"Miniopterus_fuliginosus",0.98,0.02
"Miniopterus_fuscus",0.004,0.996
"Miniopterus_gleni",0.9995,5e-04
"Miniopterus_griffithsi",0.98,0.02
"Miniopterus_griveaudi",0.98,0.02
"Miniopterus_inflatus",0.9995,5e-04
"Miniopterus_macrocneme",0.9995,5e-04
"Miniopterus_maghrebensis",0.98,0.02
"Miniopterus_magnater",0.9995,5e-04
"Miniopterus_mahafaliensis",0.9995,5e-04
"Miniopterus_majori",0.9995,5e-04
"Miniopterus_manavi",0.9995,5e-04
"Miniopterus_medius",0.9995,5e-04
"Miniopterus_minor",0.98,0.02
"Miniopterus_mossambicus",0.98,0.02
"Miniopterus_natalensis",0.9995,5e-04
"Miniopterus_newtoni",0.98,0.02
"Miniopterus_oceanensis",0.98,0.02
"Miniopterus_orianae",0.98,0.02
"Miniopterus_pallidus",0.98,0.02
"Miniopterus_paululus",0.98,0.02
"Miniopterus_petersoni",0.98,0.02
"Miniopterus_pusillus",0.9995,5e-04
"Miniopterus_robustior",0.004,0.996
"Miniopterus_schreibersii",0.98,0.02
"Miniopterus_shortridgei",0.98,0.02
"Miniopterus_sororculus",0.9995,5e-04
"Miniopterus_tristis",0.9995,5e-04
"Miopithecus_ogouensis",0.98,0.02
"Miopithecus_talapoin",0.61,0.39
"Mirimiri_acrodonta",0,1
"Mirounga_angustirostris",0.9995,5e-04
"Mirounga_leonina",0.9995,5e-04
"Mirza_coquereli",0.004,0.996
"Mirza_zaza",0.004,0.996
"Mirzamys_louiseae",0.9995,5e-04
"Mirzamys_norahae",0.98,0.02
"Mogera_etigo",0.004,0.996
"Mogera_imaizumii",0.9995,5e-04
"Mogera_insularis",0.9995,5e-04
"Mogera_kanoana",0.98,0.02
"Mogera_latouchei",0.98,0.02
"Mogera_tokudae",0.98,0.02
"Mogera_uchidai",0.61,0.39
"Mogera_wogura",0.9995,5e-04
"Molossops_neglectus",0.98,0.02
"Molossops_temminckii",0.9995,5e-04
"Molossus_alvarezi",0.98,0.02
"Molossus_aztecus",0.9995,5e-04
"Molossus_coibensis",0.9995,5e-04
"Molossus_currentium",0.9995,5e-04
"Molossus_molossus",0.9995,5e-04
"Molossus_pretiosus",0.9995,5e-04
"Molossus_rufus",0.9995,5e-04
"Molossus_sinaloae",0.9995,5e-04
"Molossus_trinitatus",0.98,0.02
"Molossus_tropidorhynchus",0.98,0.02
"Monachus_monachus",0.004,0.996
"Monodelphis_adusta",0.9995,5e-04
"Monodelphis_americana",0.9995,5e-04
"Monodelphis_arlindoi",0.98,0.02
"Monodelphis_brevicaudata",0.9995,5e-04
"Monodelphis_dimidiata",0.9995,5e-04
"Monodelphis_domestica",0.9995,5e-04
"Monodelphis_emiliae",0.9995,5e-04
"Monodelphis_gardneri",0.98,0.02
"Monodelphis_glirina",0.9995,5e-04
"Monodelphis_handleyi",0.98,0.02
"Monodelphis_iheringi",0.98,0.02
"Monodelphis_kunsi",0.9995,5e-04
"Monodelphis_osgoodi",0.9995,5e-04
"Monodelphis_palliolata",0.9995,5e-04
"Monodelphis_peruviana",0.9995,5e-04
"Monodelphis_pinocchio",0.98,0.02
"Monodelphis_reigi",0.61,0.39
"Monodelphis_ronaldi",0.9995,5e-04
"Monodelphis_saci",0.98,0.02
"Monodelphis_sanctaerosae",0.98,0.02
"Monodelphis_scalops",0.9995,5e-04
"Monodelphis_touan",0.98,0.02
"Monodelphis_unistriata",0,1
"Monodon_monoceros",0.9995,5e-04
"Monophyllus_plethodon",0.9995,5e-04
"Monophyllus_redmani",0.9995,5e-04
"Monticolomys_koopmani",0.9995,5e-04
"Mops_bakarii",0.98,0.02
"Mops_brachypterus",0.9995,5e-04
"Mops_condylurus",0.9995,5e-04
"Mops_congicus",0.9995,5e-04
"Mops_demonstrator",0.9995,5e-04
"Mops_leonis",0.98,0.02
"Mops_leucostigma",0.9995,5e-04
"Mops_midas",0.9995,5e-04
"Mops_mops",0.98,0.02
"Mops_nanulus",0.9995,5e-04
"Mops_niangarae",0.98,0.02
"Mops_niveiventer",0.9995,5e-04
"Mops_petersoni",0.98,0.02
"Mops_sarasinorum",0.98,0.02
"Mops_spurrelli",0.9995,5e-04
"Mops_thersites",0.9995,5e-04
"Mops_trevori",0.98,0.02
"Mormoops_blainvillei",0.9995,5e-04
"Mormoops_megalophylla",0.9995,5e-04
"Mormopterus_acetabulosus",0.004,0.996
"Mormopterus_beccarii",0.9995,5e-04
"Mormopterus_cobourgianus",0.9995,5e-04
"Mormopterus_doriae",0.98,0.02
"Mormopterus_eleryi",0.98,0.02
"Mormopterus_francoismoutoui",0.9995,5e-04
"Mormopterus_halli",0.98,0.02
"Mormopterus_jugularis",0.9995,5e-04
"Mormopterus_kalinowskii",0.9995,5e-04
"Mormopterus_kitcheneri",0.9995,5e-04
"Mormopterus_loriae",0.98,0.02
"Mormopterus_lumsdenae",0.9995,5e-04
"Mormopterus_minutus",0.61,0.39
"Mormopterus_norfolkensis",0.61,0.39
"Mormopterus_petersi",0.9995,5e-04
"Mormopterus_phrudus",0.61,0.39
"Mormopterus_planiceps",0.9995,5e-04
"Mormopterus_ridei",0.9995,5e-04
"Moschiola_indica",0.9995,5e-04
"Moschiola_kathygre",0.9995,5e-04
"Moschiola_meminna",0.9995,5e-04
"Moschus_anhuiensis",0.004,0.996
"Moschus_berezovskii",0.004,0.996
"Moschus_chrysogaster",0.004,0.996
"Moschus_cupreus",0.004,0.996
"Moschus_fuscus",0.004,0.996
"Moschus_leucogaster",0.004,0.996
"Moschus_moschiferus",0.61,0.39
"Mosia_nigrescens",0.9995,5e-04
"Mungos_gambianus",0.9995,5e-04
"Mungos_mungo",0.9995,5e-04
"Mungotictis_decemlineata",0.004,0.996
"Mungotictis_lineata",0.98,0.02
"Muntiacus_atherodes",0.98,0.02
"Muntiacus_crinifrons",0.61,0.39
"Muntiacus_feae",0.98,0.02
"Muntiacus_gongshanensis",0.98,0.02
"Muntiacus_montanus",0.98,0.02
"Muntiacus_muntjak",0.9995,5e-04
"Muntiacus_puhoatensis",0.98,0.02
"Muntiacus_putaoensis",0.98,0.02
"Muntiacus_reevesi",0.9995,5e-04
"Muntiacus_rooseveltorum",0.98,0.02
"Muntiacus_truongsonensis",0.98,0.02
"Muntiacus_vaginalis",0.9995,5e-04
"Muntiacus_vuquangensis",0,1
"Murexia_habbema",0.9995,5e-04
"Murexia_longicaudata",0.9995,5e-04
"Murexia_melanurus",0.9995,5e-04
"Murexia_naso",0.9995,5e-04
"Murexia_rothschildi",0.98,0.02
"Murina_aenea",0.61,0.39
"Murina_annamitica",0.98,0.02
"Murina_aurata",0.9995,5e-04
"Murina_balaensis",0,1
"Murina_beelzebub",0.98,0.02
"Murina_bicolor",0.9995,5e-04
"Murina_chrysochaetes",0.98,0.02
"Murina_cineracea",0.98,0.02
"Murina_cyclotis",0.9995,5e-04
"Murina_eleryi",0.98,0.02
"Murina_fanjingshanensis",0.98,0.02
"Murina_feae",0.98,0.02
"Murina_fionae",0.98,0.02
"Murina_florium",0.9995,5e-04
"Murina_fusca",0.98,0.02
"Murina_gracilis",0.9995,5e-04
"Murina_guilleni",0.98,0.02
"Murina_harpioloides",0.98,0.02
"Murina_harrisoni",0.9995,5e-04
"Murina_hilgendorfi",0.9995,5e-04
"Murina_huttoni",0.9995,5e-04
"Murina_jaintiana",0.98,0.02
"Murina_kontumensis",0.98,0.02
"Murina_leucogaster",0.9995,5e-04
"Murina_loreliae",0.98,0.02
"Murina_peninsularis",0.98,0.02
"Murina_pluvialis",0.98,0.02
"Murina_puta",0.9995,5e-04
"Murina_recondita",0.9995,5e-04
"Murina_rozendaali",0.61,0.39
"Murina_ryukyuana",0.004,0.996
"Murina_shuipuensis",0.98,0.02
"Murina_suilla",0.9995,5e-04
"Murina_tenebrosa",0,1
"Murina_tiensa",0.98,0.02
"Murina_tubinaris",0.98,0.02
"Murina_ussuriensis",0.9995,5e-04
"Murina_walstoni",0.98,0.02
"Mus_baoulei",0.9995,5e-04
"Mus_booduga",0.9995,5e-04
"Mus_bufo",0.9995,5e-04
"Mus_callewaerti",0.98,0.02
"Mus_caroli",0.9995,5e-04
"Mus_cervicolor",0.9995,5e-04
"Mus_cookii",0.9995,5e-04
"Mus_crociduroides",0.98,0.02
"Mus_cypriacus",0.9995,5e-04
"Mus_famulus",0.004,0.996
"Mus_fernandoni",0.004,0.996
"Mus_fragilicauda",0.9995,5e-04
"Mus_goundae",0.98,0.02
"Mus_haussa",0.9995,5e-04
"Mus_imberbis",0.9995,5e-04
"Mus_indutus",0.9995,5e-04
"Mus_lepidoides",0.98,0.02
"Mus_macedonicus",0.9995,5e-04
"Mus_mahomet",0.9995,5e-04
"Mus_mattheyi",0.9995,5e-04
"Mus_mayori",0.61,0.39
"Mus_minutoides",0.9995,5e-04
"Mus_musculoides",0.9995,5e-04
"Mus_musculus",0.9995,5e-04
"Mus_neavei",0.98,0.02
"Mus_nitidulus",0.98,0.02
"Mus_orangiae",0.98,0.02
"Mus_oubanguii",0.98,0.02
"Mus_pahari",0.9995,5e-04
"Mus_phillipsi",0.9995,5e-04
"Mus_platythrix",0.9995,5e-04
"Mus_saxicola",0.9995,5e-04
"Mus_setulosus",0.9995,5e-04
"Mus_setzeri",0.9995,5e-04
"Mus_shortridgei",0.9995,5e-04
"Mus_sorella",0.9995,5e-04
"Mus_spicilegus",0.9995,5e-04
"Mus_spretus",0.9995,5e-04
"Mus_tenellus",0.9995,5e-04
"Mus_terricolor",0.9995,5e-04
"Mus_triton",0.9995,5e-04
"Mus_vulcani",0.9995,5e-04
"Muscardinus_avellanarius",0.9995,5e-04
"Musonycteris_harrisoni",0.61,0.39
"Musseromys_anacuao",0.98,0.02
"Musseromys_beneficus",0.98,0.02
"Musseromys_gulantang",0.98,0.02
"Musseromys_inopinatus",0.98,0.02
"Mustela_africana",0.9995,5e-04
"Mustela_altaica",0.98,0.02
"Mustela_erminea",0.9995,5e-04
"Mustela_eversmanii",0.9995,5e-04
"Mustela_felipei",0.61,0.39
"Mustela_frenata",0.9995,5e-04
"Mustela_itatsi",0.98,0.02
"Mustela_kathiah",0.9995,5e-04
"Mustela_lutreola",0,1
"Mustela_lutreolina",0.9995,5e-04
"Mustela_nigripes",0.004,0.996
"Mustela_nivalis",0.9995,5e-04
"Mustela_nudipes",0.9995,5e-04
"Mustela_putorius",0.9995,5e-04
"Mustela_sibirica",0.9995,5e-04
"Mustela_strigidorsa",0.9995,5e-04
"Mustela_subpalmata",0.9995,5e-04
"Mydaus_javanensis",0.9995,5e-04
"Mydaus_marchei",0.9995,5e-04
"Mylomys_dybowskii",0.9995,5e-04
"Mylomys_rex",0.98,0.02
"Myocastor_coypus",0.9995,5e-04
"Myodes_californicus",0.9995,5e-04
"Myodes_centralis",0.9995,5e-04
"Myodes_gapperi",0.9995,5e-04
"Myodes_glareolus",0.9995,5e-04
"Myodes_macrotis",0.9995,5e-04
"Myodes_rutilus",0.9995,5e-04
"Myoictis_leucura",0.98,0.02
"Myoictis_melas",0.9995,5e-04
"Myoictis_wallacei",0.9995,5e-04
"Myoictis_wavicus",0.98,0.02
"Myomimus_personatus",0.98,0.02
"Myomimus_roachi",0.61,0.39
"Myomimus_setzeri",0.98,0.02
"Myomyscus_angolensis",0.9995,5e-04
"Myomyscus_brockmani",0.9995,5e-04
"Myomyscus_verreauxii",0.9995,5e-04
"Myomyscus_yemeni",0.98,0.02
"Myonycteris_angolensis",0.9995,5e-04
"Myonycteris_brachycephala",0.004,0.996
"Myonycteris_leptodon",0.9995,5e-04
"Myonycteris_relicta",0.9995,5e-04
"Myonycteris_torquata",0.9995,5e-04
"Myoprocta_acouchy",0.9995,5e-04
"Myoprocta_pratti",0.9995,5e-04
"Myopterus_daubentonii",0.98,0.02
"Myopterus_whitleyi",0.9995,5e-04
"Myopus_schisticolor",0.9995,5e-04
"Myosciurus_pumilio",0.9995,5e-04
"Myosorex_babaulti",0.9995,5e-04
"Myosorex_blarina",0.004,0.996
"Myosorex_bururiensis",0.61,0.39
"Myosorex_cafer",0.9995,5e-04
"Myosorex_eisentrauti",0,1
"Myosorex_geata",0.004,0.996
"Myosorex_gnoskei",0.004,0.996
"Myosorex_jejei",0.61,0.39
"Myosorex_kabogoensis",0.98,0.02
"Myosorex_kihaulei",0.004,0.996
"Myosorex_longicaudatus",0.61,0.39
"Myosorex_meesteri",0.98,0.02
"Myosorex_okuensis",0.61,0.39
"Myosorex_rumpii",0.004,0.996
"Myosorex_schalleri",0.98,0.02
"Myosorex_sclateri",0.98,0.02
"Myosorex_tenuis",0.98,0.02
"Myosorex_varius",0.9995,5e-04
"Myosorex_zinki",0.9995,5e-04
"Myospalax_armandii",0.98,0.02
"Myospalax_aspalax",0.9995,5e-04
"Myospalax_epsilanus",0.98,0.02
"Myospalax_myospalax",0.9995,5e-04
"Myospalax_psilurus",0.9995,5e-04
"Myotis_abei",0.98,0.02
"Myotis_adversus",0.9995,5e-04
"Myotis_aelleni",0.98,0.02
"Myotis_albescens",0.9995,5e-04
"Myotis_alcathoe",0.98,0.02
"Myotis_altarium",0.9995,5e-04
"Myotis_anjouanensis",0.98,0.02
"Myotis_annamiticus",0.98,0.02
"Myotis_annatessae",0.98,0.02
"Myotis_annectans",0.9995,5e-04
"Myotis_atacamensis",0.004,0.996
"Myotis_ater",0.9995,5e-04
"Myotis_attenboroughi",0.98,0.02
"Myotis_aurascens",0.9995,5e-04
"Myotis_auriculus",0.9995,5e-04
"Myotis_australis",0.98,0.02
"Myotis_austroriparius",0.9995,5e-04
"Myotis_badius",0.98,0.02
"Myotis_bartelsi",0.98,0.02
"Myotis_bechsteinii",0.98,0.02
"Myotis_blythii",0.9995,5e-04
"Myotis_bocagii",0.9995,5e-04
"Myotis_bombinus",0.98,0.02
"Myotis_borneoensis",0.98,0.02
"Myotis_brandtii",0.9995,5e-04
"Myotis_browni",0.98,0.02
"Myotis_bucharensis",0.98,0.02
"Myotis_californicus",0.9995,5e-04
"Myotis_capaccinii",0.61,0.39
"Myotis_caucensis",0.98,0.02
"Myotis_chiloensis",0.9995,5e-04
"Myotis_chinensis",0.9995,5e-04
"Myotis_ciliolabrum",0.9995,5e-04
"Myotis_clydejonesi",0.98,0.02
"Myotis_cobanensis",0.98,0.02
"Myotis_csorbai",0.98,0.02
"Myotis_dasycneme",0.98,0.02
"Myotis_daubentonii",0.9995,5e-04
"Myotis_davidii",0.9995,5e-04
"Myotis_dieteri",0.98,0.02
"Myotis_diminutus",0.98,0.02
"Myotis_dinellii",0.9995,5e-04
"Myotis_dominicensis",0.61,0.39
"Myotis_elegans",0.9995,5e-04
"Myotis_emarginatus",0.9995,5e-04
"Myotis_escalerai",0.9995,5e-04
"Myotis_evotis",0.9995,5e-04
"Myotis_federatus",0.98,0.02
"Myotis_fimbriatus",0.9995,5e-04
"Myotis_findleyi",0.004,0.996
"Myotis_flavus",0.98,0.02
"Myotis_formosus",0.9995,5e-04
"Myotis_fortidens",0.9995,5e-04
"Myotis_frater",0.98,0.02
"Myotis_gomantongensis",0.9995,5e-04
"Myotis_goudoti",0.9995,5e-04
"Myotis_grisescens",0.61,0.39
"Myotis_handleyi",0.98,0.02
"Myotis_hasseltii",0.9995,5e-04
"Myotis_hermani",0.98,0.02
"Myotis_horsfieldii",0.9995,5e-04
"Myotis_hosonoi",0.98,0.02
"Myotis_hyrcanicus",0.98,0.02
"Myotis_ikonnikovi",0.9995,5e-04
"Myotis_indochinensis",0.98,0.02
"Myotis_insularum",0.98,0.02
"Myotis_izecksohni",0.98,0.02
"Myotis_keaysi",0.9995,5e-04
"Myotis_keenii",0.9995,5e-04
"Myotis_laniger",0.9995,5e-04
"Myotis_lavali",0.9995,5e-04
"Myotis_leibii",0.004,0.996
"Myotis_levis",0.9995,5e-04
"Myotis_longipes",0.98,0.02
"Myotis_lucifugus",0.004,0.996
"Myotis_macrodactylus",0.9995,5e-04
"Myotis_macropus",0.9995,5e-04
"Myotis_macrotarsus",0.9995,5e-04
"Myotis_martiniquensis",0.98,0.02
"Myotis_melanorhinus",0.9995,5e-04
"Myotis_midastactus",0.98,0.02
"Myotis_moluccarum",0.9995,5e-04
"Myotis_montivagus",0.9995,5e-04
"Myotis_morrisi",0.98,0.02
"Myotis_muricola",0.9995,5e-04
"Myotis_myotis",0.9995,5e-04
"Myotis_mystacinus",0.9995,5e-04
"Myotis_nattereri",0.9995,5e-04
"Myotis_nesopolus",0.9995,5e-04
"Myotis_nigricans",0.9995,5e-04
"Myotis_nipalensis",0.9995,5e-04
"Myotis_nyctor",0.61,0.39
"Myotis_occultus",0.9995,5e-04
"Myotis_oreias",0.98,0.02
"Myotis_oxygnathus",0.98,0.02
"Myotis_oxyotus",0.9995,5e-04
"Myotis_ozensis",0.98,0.02
"Myotis_peninsularis",0.004,0.996
"Myotis_pequinius",0.9995,5e-04
"Myotis_petax",0.98,0.02
"Myotis_peytoni",0.98,0.02
"Myotis_phanluongi",0.98,0.02
"Myotis_pilosatibialis",0.98,0.02
"Myotis_pilosus",0.61,0.39
"Myotis_planiceps",0.004,0.996
"Myotis_pruinosus",0.004,0.996
"Myotis_punicus",0.98,0.02
"Myotis_ridleyi",0.98,0.02
"Myotis_riparius",0.9995,5e-04
"Myotis_rosseti",0.9995,5e-04
"Myotis_ruber",0.98,0.02
"Myotis_rufoniger",0.98,0.02
"Myotis_rufopictus",0.98,0.02
"Myotis_schaubi",0.98,0.02
"Myotis_scotti",0.61,0.39
"Myotis_secundus",0.9995,5e-04
"Myotis_septentrionalis",0.98,0.02
"Myotis_sibiricus",0.98,0.02
"Myotis_sicarius",0.61,0.39
"Myotis_siligorensis",0.9995,5e-04
"Myotis_simus",0.98,0.02
"Myotis_sodalis",0.98,0.02
"Myotis_soror",0.98,0.02
"Myotis_stalkeri",0.98,0.02
"Myotis_thysanodes",0.9995,5e-04
"Myotis_tricolor",0.9995,5e-04
"Myotis_velifer",0.9995,5e-04
"Myotis_vivesi",0.61,0.39
"Myotis_volans",0.9995,5e-04
"Myotis_weberi",0.98,0.02
"Myotis_welwitschii",0.9995,5e-04
"Myotis_yanbarensis",0,1
"Myotis_yesoensis",0.98,0.02
"Myotis_yumanensis",0.9995,5e-04
"Myrmecobius_fasciatus",0.004,0.996
"Myrmecophaga_tridactyla",0.61,0.39
"Mysateles_garridoi",0.98,0.02
"Mysateles_prehensilis",0.98,0.02
"Mystacina_robusta",0,1
"Mystacina_tuberculata",0.61,0.39
"Mystromys_albicaudatus",0.61,0.39
"Myzopoda_aurita",0.9995,5e-04
"Myzopoda_schliemanni",0.9995,5e-04
"Nandinia_binotata",0.9995,5e-04
"Nanger_dama",0,1
"Nanger_granti",0.9995,5e-04
"Nanger_notatus",0.98,0.02
"Nanger_petersii",0.98,0.02
"Nanger_soemmerringii",0.61,0.39
"Nannosciurus_melanotis",0.9995,5e-04
"Nannospalax_ehrenbergi",0.98,0.02
"Nannospalax_leucodon",0.98,0.02
"Nannospalax_xanthodon",0.98,0.02
"Nanonycteris_veldkampii",0.9995,5e-04
"Napaeozapus_abietorum",0.98,0.02
"Napaeozapus_insignis",0.9995,5e-04
"Nasalis_larvatus",0.004,0.996
"Nasua_narica",0.9995,5e-04
"Nasua_nasua",0.9995,5e-04
"Nasuella_meridensis",0.004,0.996
"Nasuella_olivacea",0.98,0.02
"Natalus_espiritosantensis",0.98,0.02
"Natalus_jamaicensis",0,1
"Natalus_major",0.98,0.02
"Natalus_mexicanus",0.9995,5e-04
"Natalus_primus",0.61,0.39
"Natalus_saturatus",0.98,0.02
"Natalus_stramineus",0.9995,5e-04
"Natalus_tumidirostris",0.9995,5e-04
"Neacomys_amoenus",0.98,0.02
"Neacomys_dubosti",0.9995,5e-04
"Neacomys_guianae",0.9995,5e-04
"Neacomys_minutus",0.9995,5e-04
"Neacomys_musseri",0.9995,5e-04
"Neacomys_paracou",0.9995,5e-04
"Neacomys_pictus",0.98,0.02
"Neacomys_spinosus",0.9995,5e-04
"Neacomys_tenuipes",0.9995,5e-04
"Neacomys_vargasllosai",0.98,0.02
"Neamblysomus_gunningi",0.004,0.996
"Neamblysomus_julianae",0.004,0.996
"Necromys_amoenus",0.9995,5e-04
"Necromys_lactens",0.9995,5e-04
"Necromys_lasiurus",0.9995,5e-04
"Necromys_lenguarum",0.9995,5e-04
"Necromys_lilloi",0.98,0.02
"Necromys_obscurus",0.9995,5e-04
"Necromys_punctulatus",0.98,0.02
"Necromys_urichi",0.9995,5e-04
"Nectogale_elegans",0.9995,5e-04
"Nectomys_apicalis",0.9995,5e-04
"Nectomys_magdalenae",0.98,0.02
"Nectomys_palmipes",0.9995,5e-04
"Nectomys_rattus",0.9995,5e-04
"Nectomys_saturatus",0.98,0.02
"Nectomys_squamipes",0.9995,5e-04
"Nelsonia_goldmani",0.004,0.996
"Nelsonia_neotomodon",0.9995,5e-04
"Nemorhaedus_baileyi",0.61,0.39
"Nemorhaedus_caudatus",0.61,0.39
"Nemorhaedus_evansi",0.98,0.02
"Nemorhaedus_goral",0.98,0.02
"Nemorhaedus_griseus",0.61,0.39
"Nemorhaedus_hodgsoni",0.98,0.02
"Neodon_clarkei",0.9995,5e-04
"Neodon_forresti",0.98,0.02
"Neodon_fuscus",0.9995,5e-04
"Neodon_irene",0.9995,5e-04
"Neodon_leucurus",0.9995,5e-04
"Neodon_linzhiensis",0.98,0.02
"Neodon_medogensis",0.98,0.02
"Neodon_nyalamensis",0.98,0.02
"Neodon_sikimensis",0.9995,5e-04
"Neofelis_diardi",0.61,0.39
"Neofelis_nebulosa",0.61,0.39
"Neofiber_alleni",0.9995,5e-04
"Neohylomys_hainanensis",0.004,0.996
"Neomicroxus_bogotensis",0.9995,5e-04
"Neomicroxus_latebricola",0.004,0.996
"Neomonachus_schauinslandi",0.004,0.996
"Neomys_anomalus",0.9995,5e-04
"Neomys_fodiens",0.9995,5e-04
"Neomys_milleri",0.98,0.02
"Neomys_teres",0.9995,5e-04
"Neonycteris_pusilla",0.98,0.02
"Neophascogale_lorentzii",0.9995,5e-04
"Neophoca_cinerea",0.004,0.996
"Neophocaena_asiaeorientalis",0.004,0.996
"Neophocaena_phocaenoides",0.61,0.39
"Neoplatymops_mattogrossensis",0.9995,5e-04
"Neopteryx_frosti",0.004,0.996
"Neoromicia_brunnea",0.98,0.02
"Neoromicia_capensis",0.9995,5e-04
"Neoromicia_flavescens",0.98,0.02
"Neoromicia_grandidieri",0.98,0.02
"Neoromicia_guineensis",0.9995,5e-04
"Neoromicia_helios",0.98,0.02
"Neoromicia_isabella",0.98,0.02
"Neoromicia_malagasyensis",0.61,0.39
"Neoromicia_matroka",0.9995,5e-04
"Neoromicia_melckorum",0.98,0.02
"Neoromicia_nana",0.9995,5e-04
"Neoromicia_rendalli",0.9995,5e-04
"Neoromicia_robertsi",0.98,0.02
"Neoromicia_roseveari",0.004,0.996
"Neoromicia_somalica",0.9995,5e-04
"Neoromicia_stanleyi",0.98,0.02
"Neoromicia_tenuipinnis",0.9995,5e-04
"Neoromicia_zuluensis",0.9995,5e-04
"Neotamias_alpinus",0.9995,5e-04
"Neotamias_amoenus",0.9995,5e-04
"Neotamias_bulleri",0.61,0.39
"Neotamias_canipes",0.9995,5e-04
"Neotamias_cinereicollis",0.9995,5e-04
"Neotamias_dorsalis",0.9995,5e-04
"Neotamias_durangae",0.9995,5e-04
"Neotamias_merriami",0.9995,5e-04
"Neotamias_minimus",0.9995,5e-04
"Neotamias_obscurus",0.9995,5e-04
"Neotamias_ochrogenys",0.9995,5e-04
"Neotamias_palmeri",0.004,0.996
"Neotamias_panamintinus",0.9995,5e-04
"Neotamias_quadrimaculatus",0.9995,5e-04
"Neotamias_quadrivittatus",0.9995,5e-04
"Neotamias_ruficaudus",0.9995,5e-04
"Neotamias_rufus",0.9995,5e-04
"Neotamias_senex",0.9995,5e-04
"Neotamias_siskiyou",0.9995,5e-04
"Neotamias_sonomae",0.9995,5e-04
"Neotamias_speciosus",0.9995,5e-04
"Neotamias_townsendii",0.9995,5e-04
"Neotamias_umbrinus",0.9995,5e-04
"Neotetracus_sinensis",0.9995,5e-04
"Neotoma_albigula",0.9995,5e-04
"Neotoma_angustapalata",0.004,0.996
"Neotoma_anthonyi",0.98,0.02
"Neotoma_bryanti",0.9995,5e-04
"Neotoma_bunkeri",0.98,0.02
"Neotoma_chrysomelas",0.9995,5e-04
"Neotoma_cinerea",0.9995,5e-04
"Neotoma_devia",0.9995,5e-04
"Neotoma_ferruginea",0.98,0.02
"Neotoma_floridana",0.9995,5e-04
"Neotoma_fuscipes",0.9995,5e-04
"Neotoma_goldmani",0.9995,5e-04
"Neotoma_insularis",0.98,0.02
"Neotoma_lepida",0.9995,5e-04
"Neotoma_leucodon",0.9995,5e-04
"Neotoma_macrotis",0.9995,5e-04
"Neotoma_magister",0.98,0.02
"Neotoma_martinensis",0.98,0.02
"Neotoma_melanura",0.98,0.02
"Neotoma_mexicana",0.9995,5e-04
"Neotoma_micropus",0.9995,5e-04
"Neotoma_nelsoni",0,1
"Neotoma_palatina",0.61,0.39
"Neotoma_phenax",0.9995,5e-04
"Neotoma_picta",0.98,0.02
"Neotoma_stephensi",0.9995,5e-04
"Neotomodon_alstoni",0.9995,5e-04
"Neotomys_ebriosus",0.9995,5e-04
"Neotragus_batesi",0.9995,5e-04
"Neotragus_moschatus",0.9995,5e-04
"Neotragus_pygmaeus",0.9995,5e-04
"Neovison_vison",0.9995,5e-04
"Nephelomys_albigularis",0.9995,5e-04
"Nephelomys_auriventer",0.9995,5e-04
"Nephelomys_caracolus",0.9995,5e-04
"Nephelomys_childi",0.98,0.02
"Nephelomys_devius",0.9995,5e-04
"Nephelomys_keaysi",0.9995,5e-04
"Nephelomys_levipes",0.9995,5e-04
"Nephelomys_maculiventer",0.98,0.02
"Nephelomys_meridensis",0.9995,5e-04
"Nephelomys_moerex",0.98,0.02
"Nephelomys_nimbosus",0.98,0.02
"Nephelomys_pectoralis",0.98,0.02
"Nephelomys_pirrensis",0.98,0.02
"Nesogale_dobsoni",0.9995,5e-04
"Nesogale_talazaci",0.9995,5e-04
"Nesokia_bunnii",0.004,0.996
"Nesokia_indica",0.9995,5e-04
"Nesolagus_netscheri",0.98,0.02
"Nesolagus_timminsi",0.004,0.996
"Nesomys_audeberti",0.9995,5e-04
"Nesomys_lambertoni",0.004,0.996
"Nesomys_rufus",0.9995,5e-04
"Nesoromys_ceramicus",0.004,0.996
"Nesoryzomys_fernandinae",0.61,0.39
"Nesoryzomys_narboroughi",0.61,0.39
"Nesoryzomys_swarthi",0.61,0.39
"Neurotrichus_gibbsii",0.9995,5e-04
"Neusticomys_ferreirai",0.98,0.02
"Neusticomys_monticolus",0.9995,5e-04
"Neusticomys_mussoi",0.61,0.39
"Neusticomys_oyapocki",0.98,0.02
"Neusticomys_peruviensis",0.9995,5e-04
"Neusticomys_venezuelae",0.61,0.39
"Neusticomys_vossi",0.98,0.02
"Nilgiritragus_hylocrius",0.004,0.996
"Nilopegamys_plumbeus",0,1
"Ningaui_ridei",0.9995,5e-04
"Ningaui_timealeyi",0.9995,5e-04
